Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita,Informazioni
11,Marche,Femmine,90,42598,5428,127.41320,39884,0.8632108,4.666,s
11,Marche,Femmine,91,37171,5484,147.53428,34429,0.8455902,4.274,s
11,Marche,Femmine,92,31687,5148,162.47520,29112,0.8264135,3.927,s
11,Marche,Femmine,93,26538,4959,186.85337,24059,0.8055595,3.592,s
11,Marche,Femmine,94,21580,4397,203.77099,19381,0.7848944,3.302,s
11,Marche,Femmine,95,17182,3941,229.34091,15212,0.7584363,3.020,s
11,Marche,Femmine,96,13242,3409,257.42391,11537,0.7328494,2.769,s
11,Marche,Femmine,97,9833,2756,280.24906,8455,0.7105599,2.556,s
11,Marche,Femmine,98,7077,2139,302.20975,6008,0.6874812,2.357,s
11,Marche,Femmine,99,4938,1616,327.29269,4130,0.6601307,2.161,s
11,Marche,Femmine,100,3322,1191,358.56490,2727,0.6256685,1.969,s
11,Marche,Femmine,101,2131,850,398.91161,1706,0.5888677,1.791,s
11,Marche,Femmine,102,1281,553,431.46314,1005,0.5564810,1.647,s
11,Marche,Femmine,103,728,338,464.72413,559,0.5235261,1.518,s
11,Marche,Femmine,104,390,194,498.42481,293,0.4902662,1.401,s
11,Marche,Femmine,105,196,104,532.28080,143,0.4569725,1.296,s
11,Marche,Femmine,106,91,52,566.00445,66,0.4239160,1.202,s
11,Marche,Femmine,107,40,24,599.30899,28,0.3913607,1.118,s
11,Marche,Femmine,108,16,10,631.92501,11,0.3595512,1.044,s
11,Marche,Femmine,109,6,4,663.60666,4,0.3287091,0.977,s
11,Marche,Femmine,110,2,1,694.13375,1,0.2990294,0.917,s
11,Marche,Femmine,111,1,0,723.32312,0,0.2706722,0.865,s
11,Marche,Femmine,112,0,0,751.03069,0,0.2437630,0.818,s
11,Marche,Femmine,113,0,0,777.14847,0,0.2183943,0.776,s
11,Marche,Femmine,114,0,0,801.60657,0,0.1946248,0.739,s
11,Marche,Femmine,115,0,0,824.37121,0,0.1724812,0.707,s
11,Marche,Femmine,116,0,0,845.44061,0,0.1519629,0.678,s
11,Marche,Femmine,117,0,0,864.83674,0,0.1330471,0.653,s
11,Marche,Femmine,118,0,0,882.60948,0,0.1156874,0.630,s
11,Marche,Femmine,119,0,0,898.82114,0,0.0998253,0.611,s
12,Lazio,Maschi e femmine,0,100000,177,1.77445,99833,0.9998273,83.273,s
12,Lazio,Maschi e femmine,1,99823,14,0.13576,99816,0.9998741,82.420,s
12,Lazio,Maschi e femmine,2,99809,12,0.11606,99803,0.9998917,81.432,s
12,Lazio,Maschi e femmine,3,99797,10,0.10054,99792,0.9999059,80.441,s
12,Lazio,Maschi e femmine,4,99787,9,0.08763,99783,0.9999184,79.449,s
12,Lazio,Maschi e femmine,5,99779,8,0.07566,99775,0.9999284,78.456,s
12,Lazio,Maschi e femmine,6,99771,7,0.06749,99768,0.9999352,77.462,s
12,Lazio,Maschi e femmine,7,99764,6,0.06212,99761,0.9999368,76.467,s
12,Lazio,Maschi e femmine,8,99758,6,0.06431,99755,0.9999346,75.472,s
12,Lazio,Maschi e femmine,9,99752,7,0.06641,99748,0.9999337,74.477,s
12,Lazio,Maschi e femmine,10,99745,7,0.06617,99742,0.9999330,73.481,s
12,Lazio,Maschi e femmine,11,99739,7,0.06783,99735,0.9999288,72.486,s
12,Lazio,Maschi e femmine,12,99732,7,0.07453,99728,0.9999215,71.491,s
12,Lazio,Maschi e femmine,13,99724,8,0.08243,99720,0.9999128,70.496,s
12,Lazio,Maschi e femmine,14,99716,9,0.09195,99712,0.9998999,69.502,s
12,Lazio,Maschi e femmine,15,99707,11,0.10824,99702,0.9998781,68.509,s
12,Lazio,Maschi e femmine,16,99696,14,0.13547,99689,0.9998478,67.516,s
12,Lazio,Maschi e femmine,17,99683,17,0.16902,99674,0.9998093,66.525,s
12,Lazio,Maschi e femmine,18,99666,21,0.21231,99655,0.9997720,65.536,s
12,Lazio,Maschi e femmine,19,99645,24,0.24370,99632,0.9997464,64.550,s
12,Lazio,Maschi e femmine,20,99620,26,0.26347,99607,0.9997342,63.566,s
12,Lazio,Maschi e femmine,21,99594,27,0.26805,99581,0.9997291,62.582,s
12,Lazio,Maschi e femmine,22,99567,27,0.27379,99554,0.9997208,61.599,s
12,Lazio,Maschi e femmine,23,99540,28,0.28458,99526,0.9997087,60.616,s
12,Lazio,Maschi e femmine,24,99512,30,0.29798,99497,0.9997004,59.633,s
12,Lazio,Maschi e femmine,25,99482,30,0.30121,99467,0.9996888,58.650,s
12,Lazio,Maschi e femmine,26,99452,32,0.32110,99436,0.9996751,57.668,s
12,Lazio,Maschi e femmine,27,99420,33,0.32864,99404,0.9996703,56.686,s
12,Lazio,Maschi e femmine,28,99388,33,0.33078,99371,0.9996656,55.705,s
12,Lazio,Maschi e femmine,29,99355,34,0.33794,99338,0.9996649,54.723,s
12,Lazio,Maschi e femmine,30,99321,33,0.33235,99305,0.9996597,53.741,s
12,Lazio,Maschi e femmine,31,99288,35,0.34817,99271,0.9996229,52.759,s
12,Lazio,Maschi e femmine,32,99254,40,0.40609,99233,0.9995651,51.777,s
12,Lazio,Maschi e femmine,33,99213,46,0.46365,99190,0.9995162,50.798,s
12,Lazio,Maschi e femmine,34,99167,50,0.50400,99142,0.9994878,49.821,s
12,Lazio,Maschi e femmine,35,99117,52,0.52035,99091,0.9994730,48.846,s
12,Lazio,Maschi e femmine,36,99066,53,0.53357,99039,0.9994381,47.871,s
12,Lazio,Maschi e femmine,37,99013,58,0.59017,98984,0.9993796,46.897,s
12,Lazio,Maschi e femmine,38,98954,64,0.65058,98922,0.9993274,45.924,s
12,Lazio,Maschi e femmine,39,98890,69,0.69462,98856,0.9992808,44.954,s
12,Lazio,Maschi e femmine,40,98821,73,0.74370,98785,0.9992334,43.985,s
12,Lazio,Maschi e femmine,41,98748,78,0.78961,98709,0.9991732,43.017,s
12,Lazio,Maschi e femmine,42,98670,85,0.86408,98627,0.9990785,42.051,s
12,Lazio,Maschi e femmine,43,98585,97,0.97888,98536,0.9989311,41.086,s
12,Lazio,Maschi e femmine,44,98488,114,1.15908,98431,0.9987677,40.126,s
12,Lazio,Maschi e femmine,45,98374,128,1.30564,98310,0.9986410,39.172,s
12,Lazio,Maschi e femmine,46,98246,139,1.41249,98176,0.9985337,38.223,s
12,Lazio,Maschi e femmine,47,98107,149,1.52010,98032,0.9983896,37.276,s
12,Lazio,Maschi e femmine,48,97958,167,1.70081,97874,0.9982400,36.332,s
12,Lazio,Maschi e femmine,49,97791,178,1.81939,97702,0.9980751,35.393,s
12,Lazio,Maschi e femmine,50,97613,198,2.03066,97514,0.9979011,34.457,s
12,Lazio,Maschi e femmine,51,97415,211,2.16734,97309,0.9977908,33.526,s
12,Lazio,Maschi e femmine,52,97204,219,2.25111,97094,0.9976878,32.598,s
12,Lazio,Maschi e femmine,53,96985,230,2.37351,96870,0.9974646,31.670,s
12,Lazio,Maschi e femmine,54,96755,261,2.69760,96624,0.9971427,30.744,s
12,Lazio,Maschi e femmine,55,96494,291,3.01736,96348,0.9967583,29.826,s
12,Lazio,Maschi e femmine,56,96203,334,3.46674,96036,0.9963581,28.915,s
12,Lazio,Maschi e femmine,57,95869,366,3.81772,95686,0.9959955,28.014,s
12,Lazio,Maschi e femmine,58,95503,400,4.19197,95303,0.9956545,27.119,s
12,Lazio,Maschi e femmine,59,95103,428,4.49962,94889,0.9953323,26.231,s
12,Lazio,Maschi e femmine,60,94675,458,4.83662,94446,0.9949629,25.347,s
12,Lazio,Maschi e femmine,61,94217,494,5.23857,93970,0.9945535,24.468,s
12,Lazio,Maschi e femmine,62,93723,530,5.65559,93458,0.9940551,23.594,s
12,Lazio,Maschi e femmine,63,93193,581,6.23594,92903,0.9933059,22.726,s
12,Lazio,Maschi e femmine,64,92612,663,7.15508,92281,0.9923818,21.865,s
12,Lazio,Maschi e femmine,65,91949,743,8.08462,91578,0.9913851,21.019,s
12,Lazio,Maschi e femmine,66,91206,834,9.14945,90789,0.9904035,20.186,s
12,Lazio,Maschi e femmine,67,90372,908,10.04759,89918,0.9896115,19.368,s
12,Lazio,Maschi e femmine,68,89464,960,10.73295,88983,0.9887672,18.560,s
12,Lazio,Maschi e femmine,69,88503,1039,11.73807,87984,0.9876989,17.756,s
12,Lazio,Maschi e femmine,70,87465,1126,12.87089,86902,0.9864423,16.961,s
12,Lazio,Maschi e femmine,71,86339,1231,14.25347,85723,0.9848611,16.175,s
12,Lazio,Maschi e femmine,72,85108,1365,16.03711,84426,0.9832672,15.402,s
12,Lazio,Maschi e femmine,73,83743,1460,17.43982,83013,0.9814089,14.645,s
12,Lazio,Maschi e femmine,74,82283,1626,19.76289,81470,0.9791815,13.896,s
12,Lazio,Maschi e femmine,75,80657,1766,21.89531,79774,0.9771186,13.166,s
12,Lazio,Maschi e femmine,76,78891,1885,23.88962,77948,0.9744006,12.449,s
12,Lazio,Maschi e femmine,77,77006,2106,27.35109,75953,0.9710418,11.742,s
12,Lazio,Maschi e femmine,78,74900,2293,30.61051,73753,0.9673879,11.058,s
12,Lazio,Maschi e femmine,79,72607,2518,34.67691,71348,0.9624451,10.391,s
12,Lazio,Maschi e femmine,80,70089,2841,40.53620,68669,0.9570796,9.747,s
12,Lazio,Maschi e femmine,81,67248,3053,45.40542,65721,0.9521380,9.137,s
12,Lazio,Maschi e femmine,82,64195,3238,50.43539,62576,0.9464990,8.548,s
12,Lazio,Maschi e femmine,83,60957,3458,56.72938,59228,0.9406856,7.976,s
12,Lazio,Maschi e femmine,84,57499,3568,62.05497,55715,0.9338149,7.425,s
12,Lazio,Maschi e femmine,85,53931,3807,70.58840,52027,0.9249865,6.883,s
12,Lazio,Maschi e femmine,86,50124,3999,79.77463,48125,0.9146754,6.368,s
12,Lazio,Maschi e femmine,87,46125,4214,91.35561,44018,0.9029535,5.877,s
12,Lazio,Maschi e femmine,88,41912,4330,103.30959,39747,0.8892022,5.418,s
12,Lazio,Maschi e femmine,89,37582,4478,119.14867,35343,0.8720997,4.984,s
12,Lazio,Maschi e femmine,90,33104,4563,137.83575,30822,0.8540405,4.591,s
12,Lazio,Maschi e femmine,91,28541,4435,155.38199,26324,0.8381024,4.245,s
12,Lazio,Maschi e femmine,92,24106,4089,169.61192,22062,0.8220210,3.934,s
12,Lazio,Maschi e femmine,93,20018,3764,188.05510,18135,0.8046541,3.635,s
12,Lazio,Maschi e femmine,94,16253,3321,204.32532,14593,0.7866586,3.361,s
12,Lazio,Maschi e femmine,95,12932,2906,224.67272,11479,0.7623878,3.096,s
12,Lazio,Maschi e femmine,96,10027,2550,254.30125,8752,0.7371223,2.848,s
12,Lazio,Maschi e femmine,97,7477,2051,274.37886,6451,0.7179405,2.649,s
12,Lazio,Maschi e femmine,98,5425,1588,292.64451,4632,0.6988992,2.461,s
12,Lazio,Maschi e femmine,99,3838,1201,313.05557,3237,0.6756506,2.272,s
12,Lazio,Maschi e femmine,100,2636,898,340.79009,2187,0.6437745,2.080,s
12,Lazio,Maschi e femmine,101,1738,660,379.64054,1408,0.6088781,1.897,s
12,Lazio,Maschi e femmine,102,1078,442,409.62952,857,0.5790127,1.752,s
12,Lazio,Maschi e femmine,103,636,280,440.22556,496,0.5486538,1.621,s
12,Lazio,Maschi e femmine,104,356,168,471.21241,272,0.5180112,1.502,s
12,Lazio,Maschi e femmine,105,188,95,502.36810,141,0.4872958,1.395,s
12,Lazio,Maschi e femmine,106,94,50,533.47471,69,0.4567134,1.299,s
12,Lazio,Maschi e femmine,107,44,25,564.31851,31,0.4264614,1.212,s
12,Lazio,Maschi e femmine,108,19,11,594.70119,13,0.3967218,1.134,s
12,Lazio,Maschi e femmine,109,8,5,624.44035,5,0.3676617,1.064,s
12,Lazio,Maschi e femmine,110,3,2,653.36818,2,0.3394323,1.001,s
12,Lazio,Maschi e femmine,111,1,1,681.33774,1,0.3121651,0.944,s
12,Lazio,Maschi e femmine,112,0,0,708.22364,0,0.2859724,0.893,s
12,Lazio,Maschi e femmine,113,0,0,733.91923,0,0.2609484,0.848,s
12,Lazio,Maschi e femmine,114,0,0,758.34059,0,0.2371660,0.807,s
12,Lazio,Maschi e femmine,115,0,0,781.42786,0,0.2146767,0.771,s
12,Lazio,Maschi e femmine,116,0,0,803.14541,0,0.1935104,0.738,s
12,Lazio,Maschi e femmine,117,0,0,823.47790,0,0.1736775,0.709,s
12,Lazio,Maschi e femmine,118,0,0,842.43745,0,0.1551650,0.683,s
12,Lazio,Maschi e femmine,119,0,0,860.05129,0,0.1379454,0.660,s
12,Lazio,Maschi,0,100000,191,1.91018,99820,0.9998077,81.269,s
12,Lazio,Maschi,1,99809,16,0.15872,99801,0.9998494,80.423,s
12,Lazio,Maschi,2,99793,14,0.14240,99786,0.9998656,79.436,s
12,Lazio,Maschi,3,99779,13,0.12639,99773,0.9998814,78.447,s
12,Lazio,Maschi,4,99766,11,0.11078,99761,0.9998980,77.457,s
12,Lazio,Maschi,5,99755,9,0.09313,99751,0.9999121,76.465,s
12,Lazio,Maschi,6,99746,8,0.08269,99742,0.9999197,75.472,s
12,Lazio,Maschi,7,99738,8,0.07792,99734,0.9999165,74.479,s
12,Lazio,Maschi,8,99730,9,0.08912,99726,0.9999067,73.484,s
12,Lazio,Maschi,9,99721,10,0.09744,99716,0.9999033,72.491,s
12,Lazio,Maschi,10,99711,10,0.09599,99707,0.9999064,71.498,s
12,Lazio,Maschi,11,99702,9,0.09112,99697,0.9999082,70.505,s
12,Lazio,Maschi,12,99693,9,0.09244,99688,0.9999057,69.511,s
12,Lazio,Maschi,13,99683,10,0.09609,99679,0.9998987,68.518,s
12,Lazio,Maschi,14,99674,11,0.10653,99669,0.9998853,67.524,s
12,Lazio,Maschi,15,99663,12,0.12280,99657,0.9998603,66.531,s
12,Lazio,Maschi,16,99651,16,0.15657,99643,0.9998214,65.539,s
12,Lazio,Maschi,17,99635,20,0.20059,99625,0.9997673,64.550,s
12,Lazio,Maschi,18,99615,26,0.26486,99602,0.9997062,63.562,s
12,Lazio,Maschi,19,99589,32,0.32281,99573,0.9996531,62.579,s
12,Lazio,Maschi,20,99557,37,0.37105,99538,0.9996204,61.599,s
12,Lazio,Maschi,21,99520,39,0.38813,99501,0.9996061,60.622,s
12,Lazio,Maschi,22,99481,40,0.39961,99461,0.9995941,59.645,s
12,Lazio,Maschi,23,99442,41,0.41222,99421,0.9995867,58.669,s
12,Lazio,Maschi,24,99401,41,0.41430,99380,0.9995878,57.693,s
12,Lazio,Maschi,25,99359,41,0.41008,99339,0.9995734,56.716,s
12,Lazio,Maschi,26,99319,44,0.44307,99297,0.9995491,55.740,s
12,Lazio,Maschi,27,99275,46,0.45874,99252,0.9995361,54.764,s
12,Lazio,Maschi,28,99229,47,0.46897,99206,0.9995203,53.789,s
12,Lazio,Maschi,29,99183,49,0.49053,99158,0.9995116,52.814,s
12,Lazio,Maschi,30,99134,48,0.48627,99110,0.9995060,51.840,s
12,Lazio,Maschi,31,99086,50,0.50182,99061,0.9994600,50.865,s
12,Lazio,Maschi,32,99036,57,0.57821,99007,0.9993925,49.890,s
12,Lazio,Maschi,33,98979,63,0.63680,98947,0.9993542,48.918,s
12,Lazio,Maschi,34,98916,65,0.65472,98883,0.9993427,47.949,s
12,Lazio,Maschi,35,98851,65,0.65990,98818,0.9993356,46.980,s
12,Lazio,Maschi,36,98786,66,0.66896,98753,0.9992890,46.011,s
12,Lazio,Maschi,37,98720,74,0.75303,98682,0.9991909,45.042,s
12,Lazio,Maschi,38,98645,85,0.86523,98603,0.9990980,44.075,s
12,Lazio,Maschi,39,98560,93,0.93878,98514,0.9990314,43.113,s
12,Lazio,Maschi,40,98467,98,0.99846,98418,0.9989878,42.153,s
12,Lazio,Maschi,41,98369,101,1.02601,98319,0.9989559,41.195,s
12,Lazio,Maschi,42,98268,104,1.06213,98216,0.9988836,40.236,s
12,Lazio,Maschi,43,98164,115,1.17083,98106,0.9987084,39.279,s
12,Lazio,Maschi,44,98049,138,1.41256,97980,0.9984959,38.324,s
12,Lazio,Maschi,45,97910,156,1.59576,97832,0.9983247,37.378,s
12,Lazio,Maschi,46,97754,172,1.75491,97668,0.9981642,36.436,s
12,Lazio,Maschi,47,97583,187,1.91692,97489,0.9979519,35.500,s
12,Lazio,Maschi,48,97396,212,2.17954,97289,0.9977577,34.567,s
12,Lazio,Maschi,49,97183,224,2.30511,97071,0.9975689,33.641,s
12,Lazio,Maschi,50,96959,248,2.55734,96835,0.9973832,32.718,s
12,Lazio,Maschi,51,96711,259,2.67635,96582,0.9973004,31.800,s
12,Lazio,Maschi,52,96452,263,2.72300,96321,0.9972135,30.884,s
12,Lazio,Maschi,53,96190,274,2.85026,96053,0.9969296,29.967,s
12,Lazio,Maschi,54,95916,316,3.29119,95758,0.9964936,29.052,s
12,Lazio,Maschi,55,95600,356,3.72238,95422,0.9960195,28.146,s
12,Lazio,Maschi,56,95244,404,4.23958,95042,0.9955415,27.249,s
12,Lazio,Maschi,57,94840,444,4.67827,94618,0.9950433,26.363,s
12,Lazio,Maschi,58,94397,494,5.23636,94149,0.9945947,25.485,s
12,Lazio,Maschi,59,93902,524,5.57511,93641,0.9942216,24.616,s
12,Lazio,Maschi,60,93379,559,5.98290,93099,0.9937040,23.751,s
12,Lazio,Maschi,61,92820,614,6.61106,92513,0.9931101,22.891,s
12,Lazio,Maschi,62,92206,661,7.17050,91876,0.9925237,22.040,s
12,Lazio,Maschi,63,91545,713,7.78431,91189,0.9915870,21.196,s
12,Lazio,Maschi,64,90833,822,9.04669,90422,0.9903463,20.358,s
12,Lazio,Maschi,65,90011,924,10.26616,89549,0.9891112,19.540,s
12,Lazio,Maschi,66,89087,1026,11.51798,88574,0.9879027,18.737,s
12,Lazio,Maschi,67,88061,1117,12.68333,87502,0.9867378,17.950,s
12,Lazio,Maschi,68,86944,1204,13.84844,86342,0.9855018,17.174,s
12,Lazio,Maschi,69,85740,1300,15.15717,85090,0.9840709,16.408,s
12,Lazio,Maschi,70,84440,1411,16.71300,83735,0.9825051,15.653,s
12,Lazio,Maschi,71,83029,1519,18.29009,82270,0.9806447,14.910,s
12,Lazio,Maschi,72,81510,1666,20.44046,80677,0.9787474,14.179,s
12,Lazio,Maschi,73,79844,1763,22.08162,78963,0.9764169,13.464,s
12,Lazio,Maschi,74,78081,1961,25.11846,77101,0.9734677,12.757,s
12,Lazio,Maschi,75,76120,2130,27.98249,75055,0.9709022,12.073,s
12,Lazio,Maschi,76,73990,2238,30.24530,72871,0.9678468,11.406,s
12,Lazio,Maschi,77,71752,2448,34.12063,70528,0.9638969,10.746,s
12,Lazio,Maschi,78,69304,2644,38.15559,67982,0.9593449,10.108,s
12,Lazio,Maschi,79,66660,2883,43.25368,65218,0.9533930,9.489,s
12,Lazio,Maschi,80,63776,3196,50.11192,62178,0.9472408,8.895,s
12,Lazio,Maschi,81,60580,3365,55.54622,58898,0.9418691,8.338,s
12,Lazio,Maschi,82,57215,3483,60.86751,55474,0.9354715,7.799,s
12,Lazio,Maschi,83,53733,3677,68.42676,51894,0.9287786,7.272,s
12,Lazio,Maschi,84,50056,3715,74.22124,48198,0.9208431,6.770,s
12,Lazio,Maschi,85,46341,3915,84.48830,44383,0.9112707,6.273,s
12,Lazio,Maschi,86,42426,3961,93.36166,40445,0.9011002,5.805,s
12,Lazio,Maschi,87,38465,4039,105.00815,36445,0.8891080,5.352,s
12,Lazio,Maschi,88,34426,4044,117.46624,32404,0.8739885,4.921,s
12,Lazio,Maschi,89,30382,4123,135.69413,28320,0.8542133,4.509,s
12,Lazio,Maschi,90,26259,4135,157.46376,24192,0.8335439,4.139,s
12,Lazio,Maschi,91,22124,3919,177.12895,20165,0.8163861,3.819,s
12,Lazio,Maschi,92,18205,3486,191.49475,16462,0.7999449,3.533,s
12,Lazio,Maschi,93,14719,3100,210.64304,13169,0.7814990,3.252,s
12,Lazio,Maschi,94,11619,2654,228.45594,10291,0.7624215,2.986,s
12,Lazio,Maschi,95,8964,2236,249.40229,7846,0.7344725,2.722,s
12,Lazio,Maschi,96,6729,1931,287.01064,5763,0.6996459,2.460,s
12,Lazio,Maschi,97,4797,1531,319.06901,4032,0.6683722,2.250,s
12,Lazio,Maschi,98,3267,1144,350.07125,2695,0.6391294,2.069,s
12,Lazio,Maschi,99,2123,801,377.48669,1722,0.6117443,1.915,s
12,Lazio,Maschi,100,1322,536,405.55490,1054,0.5843505,1.772,s
12,Lazio,Maschi,101,786,340,432.63116,616,0.5551886,1.641,s
12,Lazio,Maschi,102,446,208,466.27934,342,0.5218309,1.510,s
12,Lazio,Maschi,103,238,119,500.44609,178,0.4880966,1.393,s
12,Lazio,Maschi,104,119,64,534.83836,87,0.4542694,1.288,s
12,Lazio,Maschi,105,55,31,569.14673,40,0.4206401,1.193,s
12,Lazio,Maschi,106,24,14,603.06426,17,0.3874949,1.109,s
12,Lazio,Maschi,107,9,6,636.28956,6,0.3551076,1.033,s
12,Lazio,Maschi,108,3,2,668.54548,2,0.3237292,0.966,s
12,Lazio,Maschi,109,1,1,699.57796,1,0.2935856,0.907,s
12,Lazio,Maschi,110,0,0,729.17035,0,0.2648680,0.854,s
12,Lazio,Maschi,111,0,0,757.14430,0,0.2377320,0.808,s
12,Lazio,Maschi,112,0,0,783.36569,0,0.2122943,0.767,s
12,Lazio,Maschi,113,0,0,807.73925,0,0.1886368,0.730,s
12,Lazio,Maschi,114,0,0,830.21245,0,0.1668040,0.699,s
12,Lazio,Maschi,115,0,0,850.76805,0,0.1468094,0.671,s
12,Lazio,Maschi,116,0,0,869.42389,0,0.1286358,0.647,s
12,Lazio,Maschi,117,0,0,886.22345,0,0.1122431,0.626,s
12,Lazio,Maschi,118,0,0,901.23465,0,0.0975692,0.608,s
12,Lazio,Maschi,119,0,0,914.54155,0,0.0845373,0.592,s
12,Lazio,Femmine,0,100000,163,1.63130,99846,0.9998478,85.376,s
12,Lazio,Femmine,1,99837,11,0.11155,99831,0.9999001,84.515,s
12,Lazio,Femmine,2,99826,9,0.08828,99821,0.9999192,83.524,s
12,Lazio,Femmine,3,99817,7,0.07328,99813,0.9999318,82.531,s
12,Lazio,Femmine,4,99810,6,0.06321,99806,0.9999398,81.537,s
12,Lazio,Femmine,5,99803,6,0.05725,99800,0.9999456,80.542,s
12,Lazio,Femmine,6,99798,5,0.05145,99795,0.9999515,79.547,s
12,Lazio,Femmine,7,99792,5,0.04547,99790,0.9999582,78.551,s
12,Lazio,Femmine,8,99788,4,0.03816,99786,0.9999641,77.555,s
12,Lazio,Femmine,9,99784,3,0.03370,99782,0.9999658,76.558,s
12,Lazio,Femmine,10,99781,3,0.03474,99779,0.9999610,75.560,s
12,Lazio,Femmine,11,99777,4,0.04328,99775,0.9999505,74.563,s
12,Lazio,Femmine,12,99773,6,0.05565,99770,0.9999382,73.566,s
12,Lazio,Femmine,13,99767,7,0.06804,99764,0.9999277,72.570,s
12,Lazio,Femmine,14,99761,8,0.07658,99757,0.9999153,71.575,s
12,Lazio,Femmine,15,99753,9,0.09289,99748,0.9998969,70.580,s
12,Lazio,Femmine,16,99744,11,0.11323,99738,0.9998755,69.587,s
12,Lazio,Femmine,17,99732,14,0.13574,99726,0.9998537,68.595,s
12,Lazio,Femmine,18,99719,16,0.15693,99711,0.9998414,67.604,s
12,Lazio,Femmine,19,99703,16,0.16034,99695,0.9998448,66.614,s
12,Lazio,Femmine,20,99687,15,0.15013,99680,0.9998541,65.625,s
12,Lazio,Femmine,21,99672,14,0.14158,99665,0.9998586,64.635,s
12,Lazio,Femmine,22,99658,14,0.14131,99651,0.9998542,63.644,s
12,Lazio,Femmine,23,99644,15,0.15020,99637,0.9998371,62.653,s
12,Lazio,Femmine,24,99629,17,0.17555,99620,0.9998189,61.662,s
12,Lazio,Femmine,25,99612,19,0.18664,99602,0.9998103,60.673,s
12,Lazio,Femmine,26,99593,19,0.19279,99583,0.9998077,59.684,s
12,Lazio,Femmine,27,99574,19,0.19181,99564,0.9998114,58.696,s
12,Lazio,Femmine,28,99555,18,0.18548,99546,0.9998185,57.707,s
12,Lazio,Femmine,29,99536,18,0.17756,99527,0.9998259,56.717,s
12,Lazio,Femmine,30,99519,17,0.17062,99510,0.9998213,55.727,s
12,Lazio,Femmine,31,99502,19,0.18676,99492,0.9997939,54.737,s
12,Lazio,Femmine,32,99483,22,0.22536,99472,0.9997464,53.747,s
12,Lazio,Femmine,33,99461,28,0.28190,99447,0.9996861,52.759,s
12,Lazio,Femmine,34,99433,34,0.34585,99415,0.9996401,51.774,s
12,Lazio,Femmine,35,99398,37,0.37394,99380,0.9996172,50.791,s
12,Lazio,Femmine,36,99361,39,0.39158,99342,0.9995945,49.810,s
12,Lazio,Femmine,37,99322,42,0.41943,99301,0.9995775,48.829,s
12,Lazio,Femmine,38,99280,42,0.42561,99259,0.9995678,47.850,s
12,Lazio,Femmine,39,99238,44,0.43887,99216,0.9995421,46.870,s
12,Lazio,Femmine,40,99195,47,0.47697,99171,0.9994904,45.890,s
12,Lazio,Femmine,41,99147,54,0.54222,99120,0.9994004,44.912,s
12,Lazio,Femmine,42,99094,65,0.65693,99061,0.9992825,43.936,s
12,Lazio,Femmine,43,99028,77,0.77818,98990,0.9991638,42.965,s
12,Lazio,Femmine,44,98951,88,0.89418,98907,0.9990516,41.998,s
12,Lazio,Femmine,45,98863,99,1.00261,98813,0.9989712,41.035,s
12,Lazio,Femmine,46,98764,104,1.05506,98712,0.9989194,40.075,s
12,Lazio,Femmine,47,98660,109,1.10618,98605,0.9988460,39.117,s
12,Lazio,Femmine,48,98550,118,1.20191,98491,0.9987422,38.160,s
12,Lazio,Femmine,49,98432,129,1.31370,98367,0.9986018,37.205,s
12,Lazio,Femmine,50,98303,146,1.48290,98230,0.9984393,36.254,s
12,Lazio,Femmine,51,98157,161,1.63852,98077,0.9983001,35.307,s
12,Lazio,Femmine,52,97996,173,1.76135,97910,0.9981798,34.364,s
12,Lazio,Femmine,53,97824,184,1.87916,97732,0.9980191,33.424,s
12,Lazio,Femmine,54,97640,203,2.08279,97538,0.9978147,32.486,s
12,Lazio,Femmine,55,97436,223,2.28811,97325,0.9975219,31.552,s
12,Lazio,Femmine,56,97213,259,2.66854,97084,0.9972007,30.624,s
12,Lazio,Femmine,57,96954,284,2.93040,96812,0.9969763,29.704,s
12,Lazio,Femmine,58,96670,301,3.11719,96519,0.9967440,28.790,s
12,Lazio,Femmine,59,96368,327,3.39523,96205,0.9964715,27.878,s
12,Lazio,Femmine,60,96041,352,3.66219,95865,0.9962511,26.972,s
12,Lazio,Femmine,61,95690,367,3.83596,95506,0.9960263,26.069,s
12,Lazio,Femmine,62,95323,392,4.11197,95127,0.9956130,25.167,s
12,Lazio,Femmine,63,94931,443,4.66312,94709,0.9950490,24.269,s
12,Lazio,Femmine,64,94488,495,5.24029,94240,0.9944380,23.381,s
12,Lazio,Femmine,65,93993,553,5.88543,93716,0.9936722,22.501,s
12,Lazio,Femmine,66,93440,633,6.77272,93123,0.9929067,21.631,s
12,Lazio,Femmine,67,92807,688,7.41606,92463,0.9924722,20.776,s
